ID OR;OPERADOR DE RED;ID SIC  COMERCIALIZADOR;COMERCIALIZADOR;Nivel;Tipo Red;Comb, NT;Dueño Red;Hora; Gm,i,j ; PR n,m,i,j ; Tm ; Dn,m ; Cv m,i,j ; Rm,i ; (CUv n,m,i,j)  
26;ENERTOLIMA;CTSC;ENERTOLIMA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 286,9100 ; 73,6000 ; 55,9536 ; 288,0300 ; 224,0400 ; 27,6500 ; 956,1836 
26;ENERTOLIMA;CTSC;ENERTOLIMA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 286,9100 ; 73,6000 ; 55,9536 ; 237,5700 ; 224,0400 ; 27,6500 ; 905,7236 
26;ENERTOLIMA;CTSC;ENERTOLIMA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 286,9100 ; 73,6000 ; 55,9536 ; 187,1100 ; 224,0400 ; 27,6500 ; 855,2636 
26;ENERTOLIMA;CTSC;ENERTOLIMA;2;N/A;N/A;N/A;25; 286,9100 ; 33,9700 ; 55,9536 ; 186,4300 ; 114,0800 ; 27,6500 ; 704,9936 
26;ENERTOLIMA;CTSC;ENERTOLIMA;3;N/A;N/A;N/A;25; 286,9100 ; 25,6800 ; 55,9536 ; 117,2900 ; 114,0800 ; 27,6500 ; 627,5636 
26;ENERTOLIMA;CTSC;ENERTOLIMA;4;N/A;N/A;N/A;25; 286,9100 ; 14,8800 ; 55,9536 ; 34,0500 ; 114,0800 ; 27,6500 ; 533,5236 
45;EMCALI;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 423,4400 ; 66,2400 ; 55,9536 ; 277,5900 ; 47,0100 ; 22,9500 ; 893,1836 
45;EMCALI;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 423,4400 ; 66,2400 ; 55,9536 ; 242,4500 ; 47,0100 ; 22,9500 ; 858,0436 
45;EMCALI;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 423,4400 ; 29,8600 ; 55,9536 ; 165,3700 ; 47,0100 ; 22,9500 ; 744,5836 
45;EMCALI;ETTC;ENERTOTAL;3;N/A;N/A;N/A;25; 423,4400 ; 27,8100 ; 55,9536 ; 96,7000 ; 47,0100 ; 22,9500 ; 673,8636 
34;EPSA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 427,7100 ; 78,6700 ; 55,9536 ; 277,5900 ; 40,0000 ; 22,9500 ; 902,8736 
34;EPSA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 427,7100 ; 78,6700 ; 55,9536 ; 207,2800 ; 40,0000 ; 22,9500 ; 832,5636 
34;EPSA;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 427,7100 ; 32,6700 ; 55,9536 ; 165,3700 ; 40,0000 ; 22,9500 ; 744,6536 
34;EPSA;ETTC;ENERTOTAL;3;N/A;N/A;N/A;25; 427,7100 ; 27,9100 ; 55,9536 ; 96,7000 ; 40,0000 ; 22,9500 ; 671,2236 
34;EPSA;ETTC;ENERTOTAL;4;N/A;N/A;N/A;25; 427,7100 ; 15,5500 ; 55,9536 ; 34,0500 ; 40,0000 ; 22,9500 ; 596,2136 
3;CEDENAR;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 423,6500 ; 79,5600 ; 55,9536 ; 277,5900 ; 109,7600 ; 22,9500 ; 969,4636 
3;CEDENAR;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 423,6500 ; 79,5600 ; 55,9536 ; 221,3000 ; 109,7600 ; 22,9500 ; 913,1736 
3;CEDENAR;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 423,6500 ; 26,7300 ; 55,9536 ; 165,3700 ; 109,8400 ; 22,9500 ; 804,4936 
74;EPM-EADE;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 410,0600 ; 81,2500 ; 55,9536 ; 315,7000 ; 70,3000 ; 22,9500 ; 956,2136 
74;EPM-EADE;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 410,0600 ; 81,2500 ; 55,9536 ; 252,0500 ; 70,3000 ; 22,9500 ; 892,5636 
74;EPM-EADE;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 410,0600 ; 24,1000 ; 55,9536 ; 206,0700 ; 46,3600 ; 22,9500 ; 765,4936 
74;EPM-EADE;ETTC;ENERTOTAL;3;N/A;N/A;N/A;25; 410,0600 ; 21,1300 ; 55,9536 ; 90,6700 ; 53,7300 ; 22,9500 ; 654,4936 
4;CEDELCA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 432,3800 ; 88,2100 ; 55,9536 ; 277,5900 ; 59,8600 ; 22,9500 ; 936,9436 
4;CEDELCA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 432,3800 ; 88,2100 ; 55,9536 ; 185,7300 ; 59,8600 ; 22,9500 ; 845,0836 
4;CEDELCA;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 432,3800 ; 33,8600 ; 55,9536 ; 165,3700 ; 59,8600 ; 22,9500 ; 770,3736 
4;CEDELCA;ETTC;ENERTOTAL;3;N/A;N/A;N/A;25; 432,3800 ; 28,3800 ; 55,9536 ; 96,7000 ; 59,8600 ; 22,9500 ; 696,2236 
29;EBSA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 380,0300 ; 81,4300 ; 55,9536 ; 288,0300 ; 41,9800 ; 22,9500 ; 870,3736 
29;EBSA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 380,0300 ; 81,4300 ; 55,9536 ; 203,2500 ; 41,9800 ; 22,9500 ; 785,5936 
29;EBSA;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 380,0300 ; 23,3200 ; 55,9536 ; 186,4300 ; 56,8300 ; 22,9500 ; 725,5136 
83;CARIBEMAR;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 402,3800 ; 82,6500 ; 55,9536 ; 177,4800 ; 111,9300 ; 22,9500 ; 853,3436 
83;CARIBEMAR;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 402,3800 ; 82,6500 ; 55,9536 ; 147,6000 ; 111,9300 ; 22,9500 ; 823,4636 
83;CARIBEMAR;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 402,3800 ; 18,2100 ; 55,9536 ; 123,1500 ; 91,4000 ; 22,9500 ; 714,0436 
82;CARIBESOL;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 402,3800 ; 95,3700 ; 55,9536 ; 127,3400 ; 79,8900 ; 22,9500 ; 783,8836 
82;CARIBESOL;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 402,3800 ; 95,3700 ; 55,9536 ; 104,6300 ; 79,8900 ; 22,9500 ; 761,1736 
82;CARIBESOL;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 402,3800 ; 30,1800 ; 55,9536 ; 85,9200 ; 21,8100 ; 22,9500 ; 619,1936 
2;CHEC;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 386,5100 ; 72,0300 ; 55,9536 ; 315,7000 ; 88,2800 ; 22,9500 ; 941,4236 
2;CHEC;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 386,5100 ; 72,0300 ; 55,9536 ; 241,1100 ; 88,2800 ; 22,9500 ; 866,8336 
2;CHEC;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 386,5100 ; 32,3400 ; 55,9536 ; 206,0700 ; 19,8300 ; 22,9500 ; 723,6536 
46;EMCARTAGO;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 433,7400 ; 84,8300 ; 55,9536 ; 277,5900 ; 23,5500 ; 22,9500 ; 898,6136 
46;EMCARTAGO;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 433,7400 ; 84,8300 ; 55,9536 ; 238,9300 ; 23,5500 ; 22,9500 ; 859,9536 
46;EMCARTAGO;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 433,7400 ; 29,9600 ; 55,9536 ; 165,3700 ; 23,5500 ; 22,9500 ; 731,5236 
26;ENERTOLIMA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 433,6100 ; 102,3400 ; 55,9536 ; 288,0300 ; 131,8200 ; 22,9500 ; 1.034,7036 
26;ENERTOLIMA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 433,6100 ; 102,3400 ; 55,9536 ; 187,1100 ; 131,8200 ; 22,9500 ; 933,7836 
26;ENERTOLIMA;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 433,6100 ; 45,7200 ; 55,9536 ; 186,4300 ; 21,8500 ; 22,9500 ; 766,5136 
32;EEP;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 420,6800 ; 73,1900 ; 55,9536 ; 315,7000 ; 22,2200 ; 22,9500 ; 910,6936 
32;EEP;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 420,6800 ; 73,1900 ; 55,9536 ; 271,7100 ; 22,2200 ; 22,9500 ; 866,7036 
32;EEP;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 420,6800 ; 29,4900 ; 55,9536 ; 206,0700 ; 22,2200 ; 22,9500 ; 757,3636 
36;EDEQ;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 410,5300 ; 75,3100 ; 55,9536 ; 315,7000 ; 105,7400 ; 22,9500 ; 986,1836 
36;EDEQ;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 410,5300 ; 75,3100 ; 55,9536 ; 264,8000 ; 105,7400 ; 22,9500 ; 935,2836 
36;EDEQ;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 410,5300 ; 31,5100 ; 55,9536 ; 206,0700 ; 25,5700 ; 22,9500 ; 752,5836 
36;EDEQ;ETTC;ENERTOTAL;3;N/A;N/A;N/A;25; 410,5300 ; 23,8300 ; 55,9536 ; 90,6700 ; 62,1100 ; 22,9500 ; 666,0436 
10;CETSA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 416,4400 ; 73,3900 ; 55,9536 ; 277,5900 ; 58,5300 ; 22,9500 ; 904,8536 
10;CETSA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 416,4400 ; 73,3900 ; 55,9536 ; 223,9700 ; 58,5300 ; 22,9500 ; 851,2336 
10;CETSA;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 416,4400 ; 30,8800 ; 55,9536 ; 165,3700 ; 130,1500 ; 22,9500 ; 821,7436 
10;CETSA;ETTC;ENERTOTAL;3;N/A;N/A;N/A;25; 416,4400 ; 23,6400 ; 55,9536 ; 96,7000 ; 127,4200 ; 22,9500 ; 743,1036 
16;ESSA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 378,4200 ; 81,2900 ; 55,9536 ; 315,7000 ; 23,2300 ; 22,9500 ; 877,5436 
16;ESSA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 378,4200 ; 81,2900 ; 55,9536 ; 228,5700 ; 23,2300 ; 22,9500 ; 790,4136 
16;ESSA;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 378,4200 ; 29,6700 ; 55,9536 ; 206,0700 ; 23,2300 ; 22,9500 ; 716,2936 
16;ESSA;ETTC;ENERTOTAL;3;N/A;N/A;N/A;25; 378,4200 ; 22,4900 ; 55,9536 ; 90,6700 ; 23,2300 ; 22,9500 ; 593,7136 
74;EPM-EADE;EPMC;EPM;1;AEREA;NIVEL 1-2;100% OPERADOR;25;284,77;60,59; 55,9536 ; 315,7000 ; 121,0500 ; 26,0000 ; 864,0636 
74;EPM-EADE;EPMC;EPM;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 284,7700 ; 60,5900 ; 55,9536 ; 283,8800 ; 121,0500 ; 26,0000 ; 832,2436 
74;EPM-EADE;EPMC;EPM;1;AEREA;NIVEL 1-2;100% USUARIO;25; 284,7700 ; 60,5900 ; 55,9536 ; 252,0500 ; 121,0500 ; 26,0000 ; 800,4136 
74;EPM-EADE;EPMC;EPM;2;N/A;N/A;N/A;25; 284,7700 ; 18,8464 ; 55,9536 ;206,07;97,11; 26,0000 ;688,75
74;EPM-EADE;EPMC;EPM;3;N/A;N/A;N/A;25; 284,7700 ;16,676393; 55,9536 ;90,67;104,48; 26,0000 ;578,55
74;EPM-EADE;EPMC;EPM;4;N/A;N/A;N/A;25; 284,7700 ; 13,00 ; 55,9536 ;34,05;76,08; 26,0000 ;489,85
34;EPSA;EPSC;EPSA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 285,8500 ; 56,6900 ; 55,9536 ; 277,5900 ; 151,1100 ; 27,6500 ; 854,8436 
34;EPSA;EPSC;EPSA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 285,8500 ; 56,6900 ; 55,9536 ; 208,4000 ; 151,1100 ; 27,6500 ; 785,6536 
34;EPSA;EPSC;EPSA;2;N/A;N/A;N/A;25; 285,8500 ; 24,2000 ; 55,9536 ; 165,3700 ; 151,1100 ; 27,6500 ; 710,1336 
34;EPSA;EPSC;EPSA;3;N/A;N/A;N/A;25; 285,8500 ; 20,8400 ; 55,9536 ; 96,7000 ; 151,1100 ; 27,6500 ; 638,1036 
34;EPSA;EPSC;EPSA;4;N/A;N/A;N/A;25; 285,8500 ; 12,1100 ; 55,9536 ; 34,0500 ; 151,1100 ; 27,6500 ; 566,7236 
16;ESSA;ESSC;ESSA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 290,3000 ; 65,5300 ; 55,9536 ; 315,7000 ; 93,9500 ; 29,1800 ; 850,6136 
16;ESSA;ESSC;ESSA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 290,3000 ; 65,5300 ; 55,9536 ; 272,1400 ; 93,9500 ; 29,1800 ; 807,0536 
16;ESSA;ESSC;ESSA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 290,3000 ; 65,5300 ; 55,9536 ; 228,5700 ; 93,9500 ; 29,1800 ; 763,4836 
16;ESSA;ESSC;ESSA;2;N/A;N/A;N/A;25; 290,3000 ; 24,3900 ; 55,9536 ; 206,0700 ; 93,9500 ; 29,1800 ; 699,8436 
16;ESSA;ESSC;ESSA;3;N/A;N/A;N/A;25; 290,3000 ; 18,6700 ; 55,9536 ; 90,6700 ; 93,9500 ; 29,1800 ; 578,7236 
16;ESSA;ESSC;ESSA;4;N/A;N/A;N/A;25; 290,3000 ; 11,9100 ; 55,9536 ; 34,0600 ; 93,9500 ; 29,1800 ; 515,3536 
35;PUTUMAYO;EPTC;PUTUMAYO;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 308,5331 ; 62,6834 ; 55,9536 ; 272,4521 ; 124,1579 ; 27,6236 ; 851,4037 
35;PUTUMAYO;EPTC;PUTUMAYO;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 308,5331 ; 62,6834 ; 55,9536 ; 247,7049 ; 124,1579 ; 27,6236 ; 826,6565 
35;PUTUMAYO;EPTC;PUTUMAYO;1;AEREA;NIVEL 1-2;100% USUARIO;25; 308,5331 ; 62,6834 ; 55,9536 ; 222,9578 ; 124,1579 ; 27,6236 ; 801,9094 
35;PUTUMAYO;EPTC;PUTUMAYO;2;N/A;N/A;N/A;25; 308,5331 ; 24,1744 ; 55,9536 ; 185,5445 ; 124,1579 ; 27,6236 ; 725,9871 
35;PUTUMAYO;EPTC;PUTUMAYO;3;N/A;N/A;N/A;25; 308,5331 ; 13,1921 ; 55,9536 ; 89,7600 ; 124,1579 ; 27,6236 ; 619,2203 
33;BAJO PUTUMAYO;EBPC;BAJO PUTUMAYO;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 423,1062 ; 59,6951 ; 55,9536 ; 272,4521 ; 131,7779 ; 30,7152 ; 973,7000 
33;BAJO PUTUMAYO;EBPC;BAJO PUTUMAYO;1;AEREA;NIVEL 1-2;100% USUARIO;25; 423,1062 ; 59,6951 ; 55,9536 ; 215,3474 ; 131,7779 ; 30,7152 ; 916,5954 
33;BAJO PUTUMAYO;EBPC;BAJO PUTUMAYO;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 423,1062 ; 59,6951 ; 55,9536 ; 243,8998 ; 131,7779 ; 30,7152 ; 945,1477 
33;BAJO PUTUMAYO;EBPC;BAJO PUTUMAYO;2;N/A;N/A;N/A;25; 423,1062 ; 23,1055 ; 55,9536 ; 185,5445 ; 131,7779 ; 30,7152 ; 850,2029 
81;CODENSA-EEC;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 363,5898 ; 70,9256 ; 55,9536 ; 288,0311 ; 29,0263 ; 23,3025 ; 830,8289 
81;CODENSA-EEC;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% USUARIO;25; 363,5898 ; 70,9256 ; 55,9536 ; 238,3040 ; 29,0263 ; 23,3025 ; 781,1018 
81;CODENSA-EEC;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 363,5898 ; 70,9256 ; 55,9536 ; 263,1675 ; 29,0263 ; 23,3025 ; 805,9653 
81;CODENSA-EEC;CDSC;CODENSA;2;N/A;N/A;N/A;25; 306,1200 ; 21,0877 ; 55,9536 ; 186,4289 ; 81,8842 ; 25,8997 ; 677,3741 
81;CODENSA-EEC;CDSC;CODENSA;3;N/A;N/A;N/A;25; 306,1200 ; 20,4804 ; 55,9536 ; 117,2929 ; 81,8842 ; 25,8997 ; 607,6308 
81;CODENSA-EEC;CDSC;CODENSA;4;N/A;N/A;N/A;25; 306,1200 ; 12,6725 ; 55,9536 ; 34,0530 ; 81,8842 ; 25,8997 ; 516,5830 
19;ELECTROCAQUETA;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 345,7939 ; 75,7891 ; 55,9536 ; 272,4521 ; 115,3183 ; 23,3025 ; 888,6095 
19;ELECTROCAQUETA;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% USUARIO;25; 345,7939 ; 75,7891 ; 55,9536 ; 215,5477 ; 115,3183 ; 23,3025 ; 831,7051 
19;ELECTROCAQUETA;QIEC;QI ENERGY;2;N/A;N/A;N/A;25; 345,7939 ; 25,3118 ; 55,9536 ; 185,5445 ; 114,4983 ; 23,3025 ; 750,4046 
81;CODENSA-EEC;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 378,1800 ; 24,5500 ; 55,9536 ; 186,4300 ; 19,7400 ; 22,9500 ; 687,8036 
81;CODENSA-EEC;ETTC;ENERTOTAL;3;N/A;N/A;N/A;25; 378,1800 ; 23,8200 ; 55,9536 ; 117,2900 ; 19,7400 ; 22,9500 ; 617,9336 
45;EMCALI;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 362,1733 ; 58,1776 ; 55,9536 ; 277,5855 ; 31,2837 ; 23,3025 ; 808,4762 
45;EMCALI;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% USUARIO;25; 362,1733 ; 58,1776 ; 55,9536 ; 242,4482 ; 31,2837 ; 23,3025 ; 773,3389 
45;EMCALI;QIEC;QI ENERGY;2;N/A;N/A;N/A;25; 362,1733 ; 26,4698 ; 55,9536 ; 165,3711 ; 31,2837 ; 23,3025 ; 664,5540 
45;EMCALI;QIEC;QI ENERGY;3;N/A;N/A;N/A;25; 362,1733 ; 24,6812 ; 55,9536 ; 96,6989 ; 31,2837 ; 23,3025 ; 594,0932 
83;CARIBEMAR;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 358,8492 ; 118,0170 ; 55,9536 ; 191,5108 ; 134,0841 ; 23,3025 ; 881,7172 
83;CARIBEMAR;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% USUARIO;25; 358,8492 ; 118,0170 ; 55,9536 ; 159,7035 ; 134,0841 ; 23,3025 ; 849,9099 
83;CARIBEMAR;QIEC;QI ENERGY;2;N/A;N/A;N/A;25; 358,8492 ; 25,2109 ; 55,9536 ; 125,6524 ; 113,5503 ; 23,3025 ; 702,5189 
83;CARIBEMAR;QIEC;QI ENERGY;3;N/A;N/A;N/A;25; 358,8492 ; 14,6298 ; 55,9536 ; 93,2121 ; 49,5248 ; 23,3025 ; 595,4720 
82;CARIBESOL;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 358,8492 ; 86,3328 ; 55,9536 ; 127,3434 ; 98,6234 ; 23,3025 ; 750,4049 
82;CARIBESOL;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% USUARIO;25; 358,8492 ; 86,3328 ; 55,9536 ; 104,6297 ; 98,6234 ; 23,3025 ; 727,6912 
82;CARIBESOL;QIEC;QI ENERGY;2;N/A;N/A;N/A;25; 358,8492 ; 27,3744 ; 55,9536 ; 85,9238 ; 44,2237 ; 23,3025 ; 595,6272 
82;CARIBESOL;QIEC;QI ENERGY;3;N/A;N/A;N/A;25; 358,8492 ; 23,3707 ; 55,9536 ; 63,4522 ; 44,2237 ; 23,3025 ; 569,1519 
2;CHEC;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 350,5894 ; 66,6090 ; 55,9536 ; 315,7034 ; 95,2200 ; 23,3025 ; 907,3779 
2;CHEC;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% USUARIO;25; 350,5894 ; 66,6090 ; 55,9536 ; 241,1091 ; 95,2200 ; 23,3025 ; 832,7836 
2;CHEC;QIEC;QI ENERGY;2;N/A;N/A;N/A;25; 350,5894 ; 30,1598 ; 55,9536 ; 206,0710 ; 26,7702 ; 23,3025 ; 692,8465 
2;CHEC;QIEC;QI ENERGY;3;N/A;N/A;N/A;25; 350,5894 ; 22,2926 ; 55,9536 ; 90,6662 ; 26,7702 ; 23,3025 ; 569,5745 
34;EPSA;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 355,9409 ; 67,3985 ; 55,9536 ; 277,5855 ; 28,8699 ; 23,3025 ; 809,0509 
34;EPSA;QIEC;QI ENERGY;1;AEREA;NIVEL 1-2;100% USUARIO;25; 355,9409 ; 67,3985 ; 55,9536 ; 208,4145 ; 28,8699 ; 23,3025 ; 739,8799 
